,genre,publisher,critic_Score,user_Score,developer,cluster
771,1,1,85.0,8.4,207,36
772,8,5,88.0,8.3,52,77
773,1,23,69.0,7.7,66,29
774,5,2,93.0,8.6,3,77
775,8,16,0.0,7.6,143,0
776,8,17,67.0,5.0,48,95
777,0,7,90.0,8.8,22,36
778,9,7,80.0,8.9,208,72
779,2,0,71.0,8.1,209,16
780,1,7,87.0,7.7,140,36
781,3,31,0.0,0.0,210,52
782,10,27,0.0,7.4,211,66
783,0,7,87.0,8.0,35,36
784,4,7,78.0,6.4,24,6
785,9,22,77.0,9.0,117,2
786,1,3,0.0,0.0,1,38
787,8,4,83.0,7.6,183,72
788,8,5,63.0,8.3,12,81
789,6,4,79.0,8.5,162,72
790,8,2,93.0,8.5,212,77
791,9,37,72.0,7.5,163,88
792,8,4,86.0,6.0,13,72
793,8,27,88.0,8.0,119,2
794,4,7,80.0,8.6,88,6
795,8,4,0.0,4.7,13,97
796,1,27,80.0,9.2,168,42
797,3,3,92.0,7.4,213,77
798,3,4,84.0,7.5,60,72
799,1,7,83.0,6.5,151,6
800,3,0,74.0,8.2,21,39
801,6,4,86.0,6.4,42,72
802,4,16,90.0,8.6,186,73
803,5,13,0.0,0.0,1,32
804,0,0,69.0,7.8,145,16
805,3,7,70.0,7.8,22,16
806,0,7,85.0,4.4,57,36
807,5,18,74.0,7.5,179,47
808,3,37,29.0,4.6,163,86
809,6,12,0.0,0.0,1,32
810,2,3,79.0,7.1,129,6
811,9,37,81.0,8.5,163,87
812,3,14,0.0,0.0,1,94
813,0,3,0.0,0.0,1,38
814,8,7,0.0,0.0,1,97
815,3,31,49.0,6.6,214,53
816,9,27,0.0,0.0,1,66
817,3,31,0.0,0.0,1,52
818,10,0,82.0,7.7,23,72
819,8,4,90.0,6.1,42,77
820,2,0,0.0,0.0,1,10
821,0,7,0.0,0.0,1,38
822,5,27,78.0,9.1,191,2
823,3,0,57.0,6.3,215,70
824,0,7,76.0,4.1,18,6
825,0,7,86.0,6.7,18,36
826,2,4,71.0,8.5,108,16
827,2,3,0.0,0.0,1,38
828,6,3,74.0,8.4,216,39
829,2,29,86.0,8.1,217,42
830,3,3,0.0,0.0,1,55
831,5,16,71.0,7.9,218,47
832,0,7,70.0,7.4,22,16
833,6,9,94.0,8.1,14,77
834,2,3,84.0,8.6,33,36
835,6,13,76.0,7.9,219,47
836,8,2,87.0,7.8,220,77
837,1,49,0.0,0.0,1,82
838,5,13,73.0,6.5,221,47
839,5,31,80.0,4.5,222,42
840,0,7,87.0,8.5,18,36
841,4,0,0.0,0.0,1,10
842,3,5,67.0,8.3,200,81
843,3,27,0.0,0.0,1,22
844,1,3,0.0,0.0,1,38
845,2,0,80.0,8.8,34,6
846,5,18,82.0,7.9,184,73
847,4,3,0.0,0.0,1,55
848,5,4,0.0,0.0,1,55
849,2,8,70.0,7.5,223,16
850,5,3,83.0,8.4,128,72
851,6,4,82.0,4.8,42,72
852,3,25,72.0,6.0,74,29
853,4,7,85.0,7.9,88,36
854,6,25,89.0,8.9,165,2
855,8,7,96.0,8.9,77,77
856,4,12,82.0,8.2,69,73
857,1,8,0.0,0.0,1,38
858,9,8,94.0,8.0,224,77
859,2,3,88.0,9.0,128,36
860,3,4,0.0,8.0,225,79
861,2,8,83.0,8.3,117,6
862,0,7,80.0,6.0,57,6
863,0,40,0.0,0.0,1,17
864,5,2,89.0,7.6,82,77
865,8,0,90.0,8.9,41,77
866,5,6,75.0,7.3,226,39
867,1,2,85.0,8.6,40,36
868,5,27,0.0,0.0,1,22
869,5,3,57.0,7.6,227,70
870,5,23,47.0,6.6,228,9
871,2,0,77.0,8.3,34,39
872,9,1,87.0,8.6,229,77
873,1,1,87.0,7.9,53,36
874,7,0,0.0,0.0,1,10
875,6,13,75.0,7.4,91,47
876,3,31,0.0,0.0,1,52
877,9,29,0.0,0.0,1,66
878,9,27,84.0,8.2,167,2
879,2,27,75.0,9.0,173,29
880,6,0,91.0,9.3,177,77
881,5,0,0.0,0.0,1,10
882,9,7,83.0,8.9,208,72
883,5,16,76.0,7.7,50,47
884,8,5,84.0,6.1,230,72
885,5,2,71.0,5.7,231,16
886,5,27,0.0,0.0,1,22
887,4,7,70.0,8.2,88,16
888,4,4,84.0,8.0,143,72
889,0,7,0.0,0.0,1,38
890,6,4,0.0,0.0,42,55
891,8,4,80.0,9.1,94,72
892,0,12,0.0,0.0,1,94
893,5,13,83.0,8.0,221,73
894,0,7,81.0,7.1,35,6
895,8,1,83.0,8.0,232,72
896,4,12,55.0,6.2,69,31
897,3,27,0.0,0.0,1,22
898,10,16,0.0,0.0,1,0
899,6,25,83.0,8.7,233,2
900,6,13,0.0,0.0,1,32
901,5,1,55.0,3.5,234,70
902,6,17,78.0,8.3,48,47
903,6,6,0.0,0.0,1,55
904,1,0,0.0,0.0,1,10
905,5,5,0.0,5.1,52,79
906,0,7,0.0,0.0,1,38
907,0,7,92.0,8.9,35,36
908,8,3,63.0,6.6,235,81
909,3,0,65.0,6.8,20,81
910,5,40,0.0,0.0,1,17
911,2,14,54.0,6.5,236,31
912,2,19,78.0,7.9,66,47
913,5,13,79.0,7.1,126,47
914,5,2,0.0,0.0,1,10
915,8,4,0.0,0.0,1,97
916,6,0,78.0,8.1,237,39
917,0,2,82.0,6.3,82,6
918,0,7,91.0,7.6,57,36
919,6,5,80.0,7.7,238,72
920,8,4,78.0,2.5,5,39
921,2,4,0.0,0.0,1,38
922,5,6,88.0,7.9,239,36
923,1,5,61.0,5.4,240,70
924,3,30,89.0,8.9,58,42
925,4,14,84.0,9.1,32,73
926,1,7,83.0,8.7,22,6
927,3,0,0.0,0.0,1,10
928,7,27,65.0,0.0,241,84
929,4,5,0.0,0.0,242,55
930,0,7,0.0,8.4,18,79
931,8,50,95.0,8.4,77,87
932,3,47,20.0,1.9,243,82
933,0,7,87.0,8.6,18,36
934,4,7,74.0,5.3,24,39
935,5,51,0.0,6.4,112,82
936,0,52,0.0,7.8,244,82
937,8,3,82.0,8.8,92,72
938,3,3,0.0,0.0,1,55
939,9,27,0.0,0.0,1,66
940,9,27,0.0,0.0,1,66
941,5,7,64.0,7.1,245,81
942,8,2,94.0,8.5,212,77
943,6,48,53.0,6.8,246,78
944,4,10,0.0,0.0,1,32
945,5,17,96.0,9.4,48,73
946,7,0,63.0,0.0,219,81
947,3,53,0.0,0.0,1,82
948,0,3,0.0,0.0,1,38
949,5,27,82.0,7.9,119,2
950,8,25,0.0,0.0,1,66
951,7,18,37.0,0.0,247,9
952,1,7,64.0,5.9,199,81
953,2,8,78.0,8.5,124,6
954,4,7,79.0,8.2,88,6
955,5,0,92.0,9.1,0,77
956,0,25,67.0,8.5,248,84
957,8,16,73.0,7.9,249,47
958,11,2,90.0,7.9,250,77
959,0,7,93.0,9.1,35,36
960,0,7,90.0,6.8,18,36
961,8,4,0.0,0.0,1,97
962,5,54,71.0,4.5,251,34
963,8,4,0.0,0.0,1,97
964,8,4,83.0,8.9,94,72
965,10,27,0.0,0.0,252,66
966,0,4,87.0,8.3,253,36
967,1,1,0.0,0.0,1,10
968,6,7,87.0,7.9,116,72
969,1,37,84.0,7.8,254,42
970,0,7,94.0,8.8,18,36
971,9,7,83.0,7.9,255,72
972,2,27,71.0,9.0,173,29
973,0,27,44.0,8.0,256,9
974,0,7,93.0,8.3,257,36
975,11,4,86.0,7.9,42,72
976,0,5,78.0,8.7,12,6
977,0,37,83.0,9.2,163,42
978,0,7,83.0,8.3,35,6
979,5,39,81.0,6.5,119,87
980,9,22,72.0,8.4,258,29
981,5,18,79.0,7.2,184,47
982,10,14,79.0,8.2,259,47
983,2,0,77.0,8.5,34,39
984,3,0,71.0,7.9,16,16
985,5,16,56.0,6.7,218,95
986,1,7,77.0,6.3,35,6
987,5,3,79.0,8.3,260,72
988,6,24,0.0,0.0,1,22
989,4,7,68.0,7.2,98,81
990,2,0,0.0,0.0,1,10
991,8,7,72.0,7.6,261,39
992,8,55,0.0,0.0,1,62
993,0,7,88.0,8.9,18,36
994,0,7,0.0,0.0,1,38
995,5,5,83.0,8.5,52,72
996,0,8,92.0,9.1,82,36
997,11,0,89.0,8.7,0,77
998,10,3,70.0,8.1,118,39
999,0,7,89.0,8.8,18,36
1000,8,5,82.0,7.5,52,72
1001,8,4,81.0,5.2,6,72
1002,2,3,90.0,8.8,216,36
1003,0,7,88.0,8.8,57,36
1004,8,2,86.0,7.8,220,72
1005,4,1,84.0,8.0,23,72
1006,0,4,0.0,0.0,1,38
1007,1,0,61.0,7.9,34,70
1008,4,1,74.0,3.1,174,39
1009,1,7,0.0,0.0,1,38
1010,3,7,92.0,8.4,58,36
1011,5,18,83.0,7.7,184,73
1012,0,2,0.0,3.0,82,38
1013,6,13,80.0,7.9,237,47
1014,0,7,77.0,8.7,57,6
1015,8,4,0.0,4.5,13,97
1016,0,0,76.0,8.7,67,6
1017,3,3,0.0,0.0,1,55
1018,8,6,81.0,6.7,262,72
1019,0,0,69.0,8.0,46,16
1020,5,27,64.0,0.0,167,84
1021,6,25,89.0,8.7,165,2
1022,5,2,0.0,0.0,1,10
1023,1,56,0.0,0.0,1,82
1024,5,13,81.0,8.0,221,73
1025,5,12,86.0,9.2,84,73
1026,2,8,72.0,7.8,124,16
1027,0,57,83.0,7.5,82,12
1028,5,31,0.0,4.2,263,52
1029,6,4,94.0,8.7,42,77
1030,5,5,85.0,6.7,52,72
1031,5,0,96.0,9.2,0,77
1032,9,3,0.0,0.0,1,97
1033,6,0,0.0,0.0,1,10
1034,0,12,74.0,6.1,69,47
1035,1,7,0.0,0.0,1,38
1036,6,0,53.0,6.7,158,31
1037,4,12,69.0,6.8,69,95
1038,9,5,85.0,7.9,32,72
1039,5,13,75.0,8.2,46,47
1040,3,3,0.0,0.0,1,55
1041,2,23,76.0,7.6,80,29
1042,2,8,76.0,8.3,182,6
1043,5,17,84.0,8.2,48,73
1044,5,1,78.0,6.8,264,39
1045,0,12,0.0,8.1,69,79
1046,0,7,90.0,8.7,18,36
1047,8,1,79.0,5.4,37,72
1048,3,4,72.0,8.0,66,16
1049,8,58,55.0,8.6,265,27
1050,5,5,78.0,5.8,52,39
1051,3,0,64.0,7.9,21,81
1052,6,13,84.0,8.5,237,73
1053,3,31,0.0,0.0,1,52
1054,0,7,80.0,6.4,18,6
1055,1,2,79.0,6.8,40,6
1056,9,7,84.0,8.1,255,72
1057,1,7,83.0,8.5,35,6
1058,0,2,38.0,5.7,78,58
1059,0,2,88.0,6.7,82,36
1060,5,31,0.0,0.0,1,52
1061,5,3,0.0,0.0,1,55
1062,6,0,54.0,9.0,201,70
1063,3,0,0.0,0.0,1,10
1064,5,2,68.0,5.1,266,81
1065,4,7,58.0,0.0,91,70
1066,1,22,71.0,5.6,43,29
1067,0,7,0.0,2.9,18,38
1068,8,5,86.0,8.5,12,72
1069,5,31,73.0,7.0,50,88
1070,5,7,81.0,7.7,103,72
1071,5,4,74.0,8.7,66,39
1072,3,4,89.0,6.9,66,36
1073,11,59,0.0,0.0,1,46
1074,5,18,79.0,8.0,50,47
1075,5,2,74.0,7.8,267,39
1076,8,2,88.0,8.2,185,77
1077,8,6,79.0,8.1,268,72
1078,6,3,80.0,8.2,49,72
1079,11,4,88.0,9.0,42,77
1080,0,22,69.0,8.1,204,29
1081,3,4,0.0,0.0,269,55
1082,8,5,90.0,8.0,31,77
1083,3,0,66.0,6.5,215,81
1084,0,7,87.0,8.6,18,36
1085,8,28,0.0,0.0,1,66
1086,8,3,80.0,7.4,270,72
1087,3,25,64.0,7.8,145,84
1088,0,12,82.0,6.7,69,6
1089,0,40,0.0,0.0,1,17
1090,0,0,81.0,8.0,177,6
1091,5,6,89.0,7.9,239,77
1092,0,7,0.0,0.0,1,38
1093,5,17,75.0,7.6,271,47
1094,8,4,74.0,4.2,6,39
1095,9,7,0.0,0.0,1,97
1096,0,7,38.0,5.0,272,58
1097,1,7,0.0,0.0,1,38
1098,1,7,0.0,0.0,1,38
1099,0,7,0.0,0.0,1,38
1100,9,7,88.0,7.6,35,77
1101,7,22,87.0,8.5,273,2
1102,5,25,73.0,7.8,32,29
1103,10,31,0.0,7.8,274,66
1104,4,7,76.0,8.1,98,39
1105,8,7,90.0,8.6,192,77
1106,6,60,0.0,0.0,1,46
1107,9,7,0.0,0.0,1,97
1108,8,4,0.0,0.0,1,97
1109,0,7,0.0,0.0,1,38
1110,5,7,68.0,8.2,22,81
1111,3,26,0.0,0.0,1,22
1112,5,7,69.0,7.3,245,81
1113,6,13,0.0,0.0,1,32
1114,0,8,84.0,8.0,275,36
1115,6,25,85.0,8.6,49,2
1116,9,25,93.0,9.1,32,2
1117,8,4,80.0,6.9,6,72
1118,1,61,76.0,8.9,276,12
1119,0,37,0.0,0.0,1,52
1120,8,27,84.0,8.3,119,2
1121,0,7,91.0,7.7,18,36
1122,9,27,89.0,8.9,208,2
1123,5,16,63.0,6.8,143,95
1124,5,25,0.0,0.0,1,22
1125,6,0,80.0,8.1,46,72
1126,3,30,91.0,7.9,58,42
1127,8,7,81.0,6.9,36,72
1128,0,7,67.0,7.0,57,16
1129,0,7,82.0,5.0,18,6
1130,5,17,79.0,6.9,277,47
1131,2,0,83.0,8.9,41,72
1132,2,0,90.0,8.9,23,77
1133,3,3,0.0,0.0,1,55
1134,5,2,75.0,7.7,267,39
1135,8,13,57.0,6.9,46,95
1136,8,7,88.0,8.3,29,77
1137,9,27,0.0,0.0,1,66
1138,10,27,0.0,6.5,278,66
1139,10,27,68.0,5.5,222,29
1140,8,3,83.0,7.8,72,72
1141,1,8,60.0,7.8,181,70
1142,3,31,0.0,0.0,279,52
1143,5,4,65.0,7.1,6,81
1144,0,2,82.0,7.4,280,6
1145,9,7,85.0,9.0,18,72
1146,5,16,75.0,7.8,50,47
1147,5,5,93.0,8.6,150,77
1148,4,5,0.0,0.0,12,55
1149,5,0,91.0,7.9,177,77
1150,2,27,0.0,0.0,211,22
1151,8,5,79.0,7.2,31,72
1152,9,7,86.0,8.8,255,72
1153,5,18,85.0,6.6,55,73
1154,6,9,84.0,8.4,14,72
1155,2,27,0.0,0.0,281,22
1156,7,18,81.0,8.2,187,73
1157,3,37,76.0,0.0,163,88
1158,0,32,0.0,0.0,1,52
1159,7,22,87.0,7.9,273,2
1160,9,5,85.0,7.9,32,72
1161,9,11,0.0,0.0,1,32
1162,0,0,0.0,0.0,1,10
1163,0,0,76.0,8.6,32,6
1164,2,27,54.0,0.0,198,53
1165,9,27,0.0,0.0,1,66
1166,8,7,83.0,7.7,29,72
1167,8,27,70.0,6.0,282,29
1168,5,17,85.0,8.6,48,73
1169,8,2,73.0,7.8,40,39
1170,5,17,71.0,8.3,48,47
1171,3,25,0.0,0.0,1,22
1172,2,0,0.0,0.0,1,10
1173,6,7,94.0,8.5,116,77
1174,0,7,0.0,2.7,18,38
1175,0,4,0.0,0.0,1,38
1176,8,6,0.0,0.0,1,97
1177,11,18,59.0,6.9,283,95
1178,8,8,0.0,0.0,1,97
1179,0,2,85.0,6.5,82,36
1180,3,3,73.0,7.5,227,16
1181,1,8,0.0,0.0,1,38
1182,3,5,71.0,6.8,12,16
1183,0,7,88.0,8.2,18,36
1184,0,7,91.0,8.6,18,36
1185,5,26,77.0,7.7,284,29
1186,5,16,61.0,5.7,143,95
1187,9,27,71.0,6.8,157,29
1188,1,1,52.0,5.0,285,31
1189,3,7,65.0,7.6,286,81
1190,5,4,33.0,4.8,287,58
1191,9,8,0.0,0.0,1,97
1192,10,31,0.0,0.0,112,66
1193,2,0,84.0,8.6,0,72
1194,0,7,0.0,0.0,1,38
1195,6,13,0.0,0.0,1,32
1196,5,31,74.0,6.5,263,88
1197,11,5,83.0,7.0,288,72
1198,7,7,63.0,7.5,289,81
1199,1,8,64.0,7.9,181,81
1200,8,2,94.0,8.7,290,77
1201,0,4,59.0,7.8,291,70
1202,0,7,0.0,0.0,1,38
1203,5,0,89.0,9.0,292,77
1204,4,7,64.0,2.2,88,35
1205,0,7,80.0,8.9,57,6
1206,8,7,89.0,8.4,192,77
1207,6,7,93.0,5.5,116,77
1208,0,7,81.0,8.7,57,6
1209,5,17,0.0,0.0,1,90
1210,3,5,76.0,7.8,200,39
1211,5,12,80.0,7.9,293,47
1212,6,13,77.0,7.3,91,47
1213,5,20,0.0,0.0,1,90
1214,9,27,85.0,7.2,157,2
1215,5,7,55.0,6.0,294,70
1216,3,62,0.0,0.0,295,46
1217,9,7,0.0,0.0,1,97
1218,1,3,0.0,0.0,1,38
1219,1,3,91.0,8.5,296,36
1220,1,7,87.0,8.4,57,36
1221,9,7,87.0,8.1,35,72
1222,3,8,79.0,8.5,181,6
1223,5,4,79.0,7.5,6,72
1224,5,16,83.0,8.6,50,73
1225,5,7,89.0,8.7,98,36
1226,6,4,87.0,6.6,42,77
1227,1,7,0.0,6.5,297,79
1228,4,7,0.0,2.5,24,55
1229,0,3,0.0,0.0,1,38
1230,1,3,88.0,8.2,32,36
1231,5,4,72.0,6.1,50,39
1232,2,27,79.0,8.4,117,42
1233,5,13,0.0,0.0,1,32
1234,1,33,86.0,7.7,298,42
1235,0,7,88.0,8.0,18,36
1236,6,0,0.0,0.0,1,10
1237,1,1,86.0,8.2,299,36
1238,5,44,69.0,8.8,191,34
1239,5,31,0.0,0.0,1,52
1240,9,18,81.0,7.9,134,73
1241,5,5,85.0,6.4,52,72
1242,5,4,77.0,7.8,108,39
1243,6,0,0.0,0.0,1,10
1244,6,0,93.0,9.2,54,77
1245,5,1,60.0,6.0,300,70
1246,8,2,0.0,0.0,1,97
1247,5,31,0.0,0.0,1,52
1248,2,8,77.0,8.3,301,6
1249,5,18,0.0,7.1,184,90
1250,0,29,81.0,8.1,302,42
1251,5,4,60.0,6.7,303,70
1252,5,16,77.0,8.4,50,47
1253,3,4,0.0,0.0,1,55
1254,6,13,81.0,6.1,304,47
1255,8,13,89.0,8.3,305,73
1256,8,4,80.0,5.8,6,72
1257,8,13,89.0,8.2,305,73
1258,6,4,86.0,8.6,79,72
1259,11,0,0.0,0.0,1,97
1260,4,7,65.0,6.9,88,81
1261,5,17,80.0,6.7,277,47
1262,1,25,78.0,7.1,145,2
1263,8,5,80.0,8.9,230,72
1264,5,7,68.0,6.0,169,81
1265,2,23,75.0,7.8,66,29
1266,9,18,86.0,7.3,146,73
1267,3,3,64.0,0.0,227,81
1268,2,0,64.0,6.1,306,81
1269,8,7,83.0,5.9,68,72
1270,8,7,73.0,8.9,32,39
1271,5,27,76.0,8.1,167,29
1272,4,12,0.0,0.0,1,32
1273,3,7,63.0,6.3,22,81
1274,0,7,0.0,0.0,1,38
1275,7,10,60.0,9.3,51,95
1276,1,7,88.0,6.9,140,36
1277,1,3,82.0,8.0,83,6
1278,5,7,73.0,8.7,191,39
1279,1,23,0.0,0.0,1,22
1280,5,18,87.0,8.0,125,73
1281,6,9,0.0,0.0,1,32
1282,3,3,0.0,0.0,1,55
1283,0,7,79.0,7.4,35,6
1284,0,7,84.0,8.9,35,36
1285,10,31,0.0,4.3,214,66
1286,0,7,82.0,7.9,35,6
1287,1,22,73.0,7.3,307,29
1288,5,17,84.0,8.1,48,73
1289,8,5,81.0,7.9,52,72
1290,8,7,81.0,6.0,29,72
1291,9,17,84.0,7.3,48,73
1292,6,13,92.0,8.9,91,73
1293,5,7,84.0,7.5,300,72
1294,8,4,88.0,7.4,66,77
1295,1,33,84.0,7.8,308,42
1296,6,17,71.0,8.6,48,47
1297,2,0,80.0,8.3,0,6
1298,1,7,74.0,8.4,35,16
1299,8,17,79.0,7.1,48,47
1300,11,7,0.0,0.0,1,97
1301,8,2,73.0,8.2,309,39
1302,8,7,84.0,8.1,29,72
1303,0,7,90.0,8.6,18,36
1304,5,0,79.0,6.6,229,39
1305,0,2,0.0,3.5,82,38
1306,2,3,0.0,0.0,1,38
1307,5,1,83.0,8.1,310,72
1308,5,4,0.0,0.0,1,55
1309,4,7,0.0,0.0,1,55
1310,9,29,0.0,0.0,1,66
1311,0,7,0.0,0.0,1,38
1312,8,0,92.0,8.8,41,77
1313,1,63,57.0,6.5,311,27
1314,9,27,74.0,7.3,157,29
1315,5,36,0.0,0.0,1,52
1316,5,2,93.0,8.3,26,77
1317,9,27,84.0,6.7,157,2
1318,2,4,83.0,5.9,66,6
1319,6,4,91.0,7.5,42,77
1320,1,33,0.0,0.0,1,52
1321,0,22,93.0,7.4,82,73
1322,9,20,0.0,0.0,1,0
1323,5,5,70.0,7.2,12,16
1324,4,5,0.0,0.0,242,55
1325,6,17,0.0,0.0,1,90
1326,0,5,73.0,7.5,52,16
1327,8,5,74.0,6.8,52,39
1328,1,7,74.0,8.5,152,16
1329,0,7,0.0,0.0,1,38
1330,1,64,0.0,0.0,1,46
1331,10,3,0.0,0.0,1,97
1332,8,3,0.0,0.0,1,97
1333,1,6,0.0,7.4,70,79
1334,8,6,81.0,6.2,262,72
1335,10,13,86.0,8.0,312,73
1336,2,4,69.0,7.4,141,16
1337,8,4,78.0,3.1,7,39
1338,10,27,0.0,0.0,1,66
1339,8,29,61.0,7.3,313,84
1340,5,4,78.0,7.8,314,39
1341,5,18,79.0,8.0,50,47
1342,1,7,94.0,7.2,140,36
1343,3,30,89.0,8.6,58,42
1344,6,12,0.0,0.0,1,32
1345,0,7,63.0,6.0,18,70
1346,3,3,78.0,8.3,315,6
1347,5,4,80.0,6.6,141,72
1348,1,65,0.0,0.0,1,46
1349,9,25,80.0,7.0,316,2
1350,6,25,0.0,0.0,1,22
1351,6,0,68.0,8.2,317,81
1352,5,18,75.0,7.7,50,47
1353,6,17,0.0,0.0,1,90
1354,5,17,0.0,0.0,1,90
1355,3,31,0.0,0.0,1,52
1356,2,63,49.0,6.2,318,27
1357,6,0,0.0,0.0,1,10
1358,3,66,56.0,5.0,243,27
1359,8,22,75.0,8.6,319,29
1360,5,7,85.0,7.2,300,72
1361,3,22,67.0,5.9,320,84
1362,0,7,66.0,7.6,35,16
1363,2,8,79.0,7.9,117,6
1364,1,2,0.0,0.0,1,38
1365,5,5,78.0,6.1,321,39
1366,8,5,0.0,7.2,52,79
1367,0,5,0.0,8.4,12,79
1368,5,5,72.0,7.5,322,39
1369,2,0,78.0,8.5,196,6
1370,6,67,85.0,8.4,323,12
1371,5,18,73.0,7.4,50,47
1372,5,68,0.0,0.0,1,46
1373,4,5,0.0,0.0,324,55
1374,1,40,0.0,0.0,1,17
1375,5,2,76.0,8.4,3,39
1376,1,7,67.0,7.3,35,16
1377,5,12,89.0,8.9,84,73
1378,6,6,77.0,8.4,325,39
1379,5,18,74.0,7.8,172,47
1380,2,12,93.0,9.4,69,36
1381,3,4,73.0,7.2,66,16
1382,4,7,76.0,6.6,88,39
1383,5,18,77.0,8.9,50,47
1384,1,7,0.0,0.0,1,38
1385,5,0,83.0,8.7,326,72
1386,6,0,59.0,6.3,327,70
1387,0,2,84.0,7.2,82,36
1388,0,4,85.0,9.1,60,36
1389,6,25,91.0,8.1,165,2
1390,6,25,91.0,9.2,86,2
1391,10,0,65.0,0.0,245,81
1392,6,22,75.0,8.5,328,29
1393,5,12,75.0,6.2,45,47
1394,0,39,30.0,2.0,329,86
1395,6,8,86.0,8.6,182,72
1396,9,27,71.0,6.3,157,29
1397,2,8,57.0,7.9,124,70
1398,5,3,0.0,0.0,1,55
1399,9,3,69.0,6.3,330,81
1400,5,27,78.0,8.0,331,2
1401,6,13,85.0,8.5,332,73
1402,1,7,80.0,4.9,205,6
1403,5,18,69.0,7.2,184,95
1404,0,7,79.0,8.1,35,6
1405,0,2,68.0,5.8,40,16
1406,7,27,0.0,0.0,1,66
1407,0,33,0.0,0.0,1,52
1408,0,20,0.0,0.0,1,90
1409,0,8,85.0,8.4,275,36
1410,3,26,0.0,0.0,1,22
1411,4,22,59.0,7.7,213,53
1412,5,20,75.0,7.2,333,47
1413,5,4,0.0,0.0,1,55
1414,0,7,86.0,8.0,18,36
1415,5,16,68.0,7.4,218,95
1416,5,39,76.0,6.3,119,88
1417,6,6,84.0,5.4,17,72
1418,8,3,63.0,6.9,334,81
1419,0,69,0.0,0.0,1,5
1420,1,7,83.0,8.5,35,6
1421,6,0,64.0,8.3,158,81
1422,11,18,65.0,8.9,283,95
1423,8,7,79.0,8.4,140,72
1424,8,5,86.0,7.6,52,72
1425,11,22,74.0,8.5,335,29
1426,5,27,0.0,0.0,1,22
1427,5,20,52.0,6.2,56,53
1428,5,5,87.0,8.7,150,36
1429,1,7,0.0,0.0,1,38
1430,8,3,81.0,8.9,72,72
1431,5,5,0.0,5.0,52,79
1432,6,15,87.0,8.3,323,73
1433,0,70,52.0,6.8,336,75
1434,2,11,85.0,9.0,337,36
1435,5,25,78.0,7.7,32,2
1436,2,3,88.0,8.6,338,36
1437,9,27,78.0,6.9,157,2
1438,5,4,61.0,8.1,105,70
1439,5,4,79.0,7.7,314,72
1440,5,4,0.0,0.0,1,55
1441,2,12,32.0,4.6,69,58
1442,5,1,91.0,8.8,229,77
1443,1,31,0.0,0.0,1,52
1444,2,19,70.0,8.1,50,29
1445,1,22,57.0,5.5,43,53
1446,0,7,76.0,6.3,18,6
1447,3,3,0.0,0.0,1,55
1448,5,5,63.0,7.2,245,81
1449,5,18,76.0,7.8,50,47
1450,2,27,0.0,7.3,66,22
1451,1,4,0.0,0.0,1,38
1452,2,0,80.0,9.1,23,6
1453,3,4,70.0,6.7,60,16
1454,7,0,0.0,0.0,1,10
1455,1,7,75.0,7.3,35,6
1456,5,0,76.0,8.3,191,39
1457,5,51,63.0,7.7,339,78
1458,2,3,0.0,0.0,1,38
1459,5,18,80.0,8.5,184,47
1460,6,25,78.0,8.2,248,2
1461,0,7,82.0,7.8,35,6
1462,1,0,63.0,7.5,23,70
1463,0,0,80.0,8.5,177,6
1464,7,3,0.0,0.0,1,97
1465,6,13,0.0,0.0,1,32
1466,10,71,0.0,0.0,1,5
1467,0,7,0.0,0.0,1,38
1468,6,9,0.0,0.0,1,32
1469,6,0,86.0,9.5,177,72
1470,4,43,0.0,0.0,1,17
1471,8,2,89.0,8.3,340,77
1472,9,7,0.0,0.0,1,97
1473,0,8,89.0,7.8,82,36
1474,1,49,84.0,8.7,18,87
1475,1,27,71.0,8.3,168,29
1476,3,1,70.0,6.9,284,16
1477,8,4,73.0,7.8,132,39
1478,4,13,85.0,7.7,194,73
1479,8,16,69.0,8.5,341,95
1480,9,17,85.0,8.1,48,73
1481,2,3,86.0,8.6,128,36
1482,5,16,0.0,0.0,1,90
1483,5,15,86.0,9.0,48,73
1484,6,24,0.0,0.0,1,22
1485,1,7,83.0,9.0,22,6
1486,9,25,76.0,8.2,328,29
1487,8,7,75.0,7.6,22,39
1488,3,32,0.0,0.0,1,52
1489,5,8,87.0,7.7,342,36
1490,0,2,73.0,7.4,157,16
1491,1,7,0.0,0.0,1,38
1492,7,7,85.0,8.6,36,72
1493,6,0,69.0,8.8,343,81
1494,8,7,71.0,5.1,192,39
1495,0,12,0.0,0.0,1,94
1496,5,72,59.0,5.1,344,75
1497,4,7,73.0,8.2,88,39
1498,1,73,78.0,8.4,345,37
1499,1,33,82.0,7.1,298,42
1500,11,0,90.0,9.1,0,77
1501,0,7,0.0,0.0,1,38
1502,0,8,0.0,0.0,1,38
1503,5,22,65.0,7.1,109,84
1504,1,27,70.0,7.0,346,29
1505,4,74,0.0,0.0,1,5
1506,0,7,92.0,8.5,18,36
1507,0,7,68.0,5.4,18,16
1508,4,7,0.0,0.0,1,55
1509,1,27,55.0,6.8,222,53
1510,2,27,71.0,7.7,66,29
1511,0,12,83.0,8.4,69,6
1512,5,23,75.0,8.6,314,29
1513,0,0,0.0,0.0,1,10
1514,5,18,81.0,7.5,50,73
1515,1,5,0.0,0.0,1,38
1516,5,20,84.0,8.0,126,73
1517,3,31,0.0,0.0,279,52
